P3_,P4_,P5_,P8_,P9_,P17_,P19_,P28_,P34_,P35_,P37_
0.01814835706420154,0.016239865099813067,0.013243696099783972,0.015190216672138103,0.018992826302966125,0.019293123318688474,0.021060969792384244,0.018642849350535694,0.01705788228490056,0.013638950342184368,0.013494274869444513
0.01821003665204536,0.016313555885910495,0.013203281649328373,0.015143267173314021,0.01888927438716545,0.01934389952138646,0.02104922968544956,0.018543952658624078,0.01710077495926995,0.013762474326630504,0.01344564871682764
0.018198909376960185,0.01638005539235211,0.013319617195520179,0.015084930103042776,0.01888935901294041,0.019401893223532213,0.021090621847033232,0.018536258400260748,0.017043973534437436,0.013889672740901702,0.013401656100384452
0.018210128627207372,0.016364267981789537,0.013469492755398063,0.015105780406401342,0.019035771691073077,0.019439371459759797,0.021186522462898826,0.01862245858196728,0.01697591254521699,0.013860868075070585,0.01339413143152876
0.0184057467507753,0.016227368111030496,0.013434621825539705,0.015258830845090027,0.01921075088607917,0.019431370715848658,0.021216570480883372,0.018616331598275575,0.01709530144681459,0.013645573077319513,0.013322393685498514
0.018297334559196275,0.01626154682351354,0.013295653069467412,0.015114993797877606,0.019076285479024988,0.019420669501375328,0.021197311853082976,0.018512098372955168,0.017173724731776772,0.013786614355822237,0.01352935031661437
0.018279357185044587,0.016290541994425006,0.01324145045923962,0.015045122902354607,0.018924739435219915,0.019423076545195747,0.021197116577353577,0.018422947947983933,0.01712719440144366,0.013918336579268758,0.01357322629814503
0.018460715953250776,0.01623173832314027,0.013287776869762284,0.015190078836769018,0.018923920814404242,0.019397637573321882,0.02120430070789255,0.018399945234024,0.017029236351052378,0.013863955478766784,0.013414410129288241
0.01839231268786307,0.016220730462955232,0.013187251920972162,0.01522048602676074,0.018938348716223834,0.019228809801624468,0.0210842195760516,0.018379927653912855,0.017140619257666596,0.013895330918479746,0.013722919448211607
0.01833139097017809,0.016401330427566668,0.013246866825572712,0.015245324490312837,0.019012086820932316,0.01932583493137128,0.02111582489673272,0.01842065787127424,0.0172805410643369,0.013848217901420748,0.01380542010924487
0.01834282538335603,0.016504712992575554,0.01322117019558665,0.01515751845815292,0.018989418813300837,0.019401208526772337,0.021213980074155404,0.018419980051689065,0.0173709382827509,0.013763989149286254,0.013767501760007371
0.01843105712945994,0.016347160271883127,0.012970047191170573,0.014951383209315237,0.01881695711274115,0.019204879577269785,0.021253157535271062,0.018329062548880597,0.017389080272029653,0.013720340140610243,0.013802978902057195
0.018572767391921905,0.016316927402828658,0.013111511717254318,0.01505999994124841,0.01887686104334151,0.019148365382112398,0.0212916206226666,0.018364316970889,0.017396462479263075,0.013740887075229705,0.013682736348666463
0.018689153786300493,0.01645252461279661,0.013221815378308277,0.015313409655526177,0.01908948941019257,0.019216004981494426,0.021324957890589122,0.018544943217640823,0.017416851781009685,0.013833331793380995,0.013801459978090735
0.018762643930829322,0.016601366316224865,0.013235322128006622,0.015435811280034836,0.019175323688174966,0.019298663470621966,0.021312586963461354,0.018692964127220574,0.01738797838691367,0.01383744262454049,0.013927764285530511
0.01881558475051238,0.016563006349813298,0.013265550511987436,0.015218284959078553,0.018889417749191804,0.019274672695978615,0.021229439310010124,0.018592258855349687,0.017254414607808057,0.013608557130378783,0.013646028150345553
0.018896359959950097,0.016565458271191033,0.013292523404793533,0.015232242632175333,0.018891936381158207,0.019328546338357934,0.021281622751147523,0.018488201823060917,0.017319690650165254,0.013685180141895036,0.013638025669642116
0.018860729541698228,0.01648272538096864,0.013154736182782092,0.01515571953107312,0.01888938636994496,0.019262336168177723,0.0212032995468461,0.01830794890995488,0.017324217913952836,0.013738119537792746,0.013773500172874778
0.018729099558655937,0.016371102743084964,0.01296129688699833,0.014982089703645132,0.01880880501150651,0.01911648521400528,0.0210763346052705,0.018113122875124635,0.017257504224149782,0.013639970943688908,0.013872817497371197
0.018695856977344064,0.016482555197216312,0.013077864500125377,0.015086123605704445,0.018881756608589515,0.0191860144903883,0.02134232963799146,0.01811351849022422,0.01740301036389041,0.013559169552618277,0.01380395597194943
0.018713665274568882,0.016479679596598622,0.01302526280208878,0.015116578600254758,0.018856459908273157,0.01924238076157525,0.02143842618311295,0.01819654743406739,0.01751866779128854,0.013695593516413156,0.013765968375011272
0.018768140374690406,0.016440580892395418,0.012950756230932085,0.015094445911083353,0.01881483558813672,0.01924262172644096,0.021378096346523927,0.018269122728493528,0.01750801881973752,0.01369423107760508,0.01372351072439998
0.01883133942787726,0.01645915482550285,0.012986664340741746,0.015088088200368919,0.018826166764928598,0.01920086810297661,0.0213024731407963,0.018280619108609834,0.017412370509981286,0.013454185005050263,0.013681535653250495
0.01882165440312461,0.016484401055518953,0.01296577835718137,0.01510147111461091,0.018781481975501852,0.01916171087955831,0.021375997369694966,0.01824312152748747,0.017501259561639136,0.01369006224119436,0.013850483924238863
0.01894780476937738,0.016530890792979758,0.012967832006112776,0.015184573792882877,0.018810872480154072,0.019191685345755334,0.021452465295800624,0.018293272215508274,0.017621410705347045,0.013826574145825334,0.014038225509318797
0.019067198808207137,0.01654940658708036,0.01294359712009396,0.015211625208280429,0.01884783938697785,0.01921494590115162,0.02147078388358191,0.01836690971355635,0.01768465136151423,0.013845598176216866,0.014127022330048946
0.01899973925722173,0.016509862752487454,0.012841849761304053,0.015074366438734953,0.018806349689874328,0.019158010596734755,0.02144022992934458,0.018364329242323212,0.01766504331829019,0.013907766376059736,0.01408396100425837
0.019111103573629214,0.016602772128399904,0.012845925690120967,0.015093421916566114,0.01890968679013606,0.019269395028885545,0.021542709700262085,0.018440868869598226,0.017715495897341088,0.013915056756930855,0.014135264890228788
0.019228589131405637,0.01672682461342644,0.012921123085565983,0.015269707036598485,0.019050408518730216,0.01938621784463082,0.021699510202682896,0.01854196188793579,0.017812378042705482,0.01391498352911512,0.014183387964548193
0.019303060860553205,0.01682293140777772,0.012993607187389464,0.015453216314748677,0.019150536052235333,0.01946736101346426,0.021837411824397572,0.018608924432766197,0.017916587449672963,0.013942377729163645,0.014232044596702633
0.01942765010568411,0.01689328978892041,0.012979437951798702,0.015403569029657373,0.019186454249365034,0.019604124716641455,0.0219133302668672,0.01860114262751071,0.01799084152970671,0.014007349049661517,0.014386698764968677
0.019616938045955348,0.017043691364103403,0.013070736756088754,0.015506723401458576,0.019293789555484976,0.019784270669230025,0.022075420511395945,0.01870174116557463,0.018091920675852254,0.013973292459478273,0.014442233859207513
0.019756468274272444,0.017184950942166433,0.013171750796935361,0.015602745969140332,0.019394798203737178,0.01990138216126297,0.022237854851289856,0.018834969077240252,0.018219991727677385,0.014034369747955626,0.014507481734354476
0.019811409181498242,0.017271274899913213,0.013203655677713748,0.015592661456107416,0.01945548107479359,0.019942182468645573,0.02234633057443788,0.018931714401967316,0.018368615607172876,0.01426171072089205,0.01466472805905005
0.019971297294453225,0.017436706996414583,0.013232146778578476,0.01574686021001831,0.019631365943766833,0.020141118206078074,0.022513739990642104,0.019041349571030017,0.018543156534375493,0.014310197413240515,0.0148137900379513
0.020194182095313422,0.017604387750560654,0.013357451105355049,0.015882881469032405,0.019846867016907695,0.020355805586818952,0.022701375004426098,0.019224519686236154,0.01872668264369187,0.014407503460104928,0.014918064054098843
0.020400269348507884,0.01777092289068664,0.013495709294536746,0.016001814441798497,0.02002901680690248,0.02053947232051746,0.022874913954948135,0.019426360008919313,0.018923863721304928,0.014540924163164815,0.015037101875328012
0.020526295829333123,0.017954003594450346,0.013531081051010658,0.016158514041203074,0.02014215461953372,0.020693569118505974,0.02302467894307027,0.0195675541812365,0.019140846965491728,0.01464207778483511,0.01524391400230528
0.020694086620405748,0.018127701199025615,0.013604847450362695,0.016300477630957055,0.02035117644816212,0.020871283810596688,0.023274853916421714,0.01970728152462806,0.019349538932113254,0.014878980177538215,0.015464867445967265
0.020912055920517862,0.018332964041427695,0.013712220661093826,0.016456452233395057,0.02055216395255846,0.02108656818292977,0.023513256529635724,0.019890095930254866,0.019523461436872922,0.014997332901234471,0.015608708600572507
0.021144948043590205,0.018557712490940095,0.013823428467609856,0.016613276730374892,0.02071283568745535,0.02132033350969701,0.023722626006805993,0.02009825757434133,0.01970151175191815,0.015023443984064952,0.015721318835894282
0.021330191126879176,0.01874070448446349,0.013899535316940709,0.016719917333107615,0.0208845900109804,0.021530316840143077,0.02398488274829499,0.020260733686127595,0.019974343021568666,0.015254531973787362,0.015965074734843297
0.02157080731259415,0.018945745587116224,0.014040533060688799,0.016890455785860927,0.02106600256526006,0.021817008097765725,0.024222189238652585,0.02043604719189194,0.020209915988684487,0.015456708418772796,0.016155336708286443
0.021794854125627705,0.019153746482324856,0.014176903530402674,0.017072759485900837,0.021284777528714636,0.022066153847709026,0.024431846108919228,0.020608834037294063,0.02041680037944525,0.015585519140301096,0.016289864983381953
0.021968948814318434,0.019357946571752153,0.014267617665685422,0.017224669032359925,0.02153482676058234,0.02222965204806272,0.024639414139048986,0.020777991494599177,0.020617725940451054,0.015668779628618373,0.016418727969498614
0.02222430849188257,0.019621157175697696,0.014413408085857634,0.01740031041102232,0.021719636131254903,0.022505017293564203,0.02490596943681914,0.021013877361761576,0.020797515978394798,0.01581836534217947,0.016639654737491894
0.022473657695989552,0.019854833941177857,0.014538582177933187,0.017576472167457228,0.021913863941196043,0.02275697393554838,0.025143734119258455,0.021206237393695655,0.020997133622542557,0.015936491359638125,0.016793671979844917
0.022704937636106867,0.020052104673764126,0.014634378085592495,0.017734436240168457,0.022121015126437955,0.02298268625344773,0.02536165517199586,0.021363147225218506,0.021220320870511986,0.016060286499989633,0.016913853461529457
0.02292671347261353,0.020239917863545082,0.0147221761300922,0.01786330623230607,0.022314533215202135,0.023218274291294874,0.02559563048016549,0.02153086792659881,0.021452096459307474,0.016252200843710204,0.01709433925594436
0.02308188205673234,0.02042546033761393,0.014828981902683454,0.017984472652966238,0.022467876696211496,0.023401773065753327,0.02578539703134699,0.02166260509731836,0.021677784913984664,0.01638896084897417,0.017285671013246788
0.02328163098446973,0.020624643580357004,0.014955433575198476,0.01814846727346292,0.02263260627621839,0.02361333112348849,0.026013147857212687,0.021832833107565428,0.0218786491238765,0.016534319935375474,0.017486788982504428
0.023533480253990265,0.020843034406983034,0.01508080236775184,0.01834641418136119,0.02284001497207358,0.023868136210515027,0.0262756154027751,0.022043016429404212,0.022061425674574912,0.01668235831134686,0.01768111120295422
0.023727945385475898,0.021072817903228604,0.015168095650043442,0.018507078816203275,0.023089322095458886,0.02410433046557066,0.026475372305234238,0.022212506524885583,0.02225871853126149,0.01674962851458181,0.01783641338547071
0.023864052056129428,0.021225946340138774,0.015278980755412067,0.01859123546747598,0.023247722522628585,0.024302473465187654,0.026675058995239292,0.02234946462740941,0.02248251112273836,0.016945338400215955,0.01800958893635353
0.024014738236105976,0.021374977920535665,0.015378375041198208,0.018684196335781958,0.023396932681304997,0.024489706985698096,0.026879316098544853,0.022463478102508122,0.022686915795670386,0.017100849650437497,0.01815209204282979
0.024221079576878708,0.02157258020108366,0.015437330915765192,0.018830370815654775,0.023594372075458617,0.024687558815816822,0.027080047758418622,0.02257560668693836,0.02284074226689561,0.01710844121862285,0.018241318550253176
0.02440988018624358,0.02174003187871106,0.015486686448432721,0.018900944385751444,0.023718651574584887,0.024878147718326363,0.027266619074095298,0.022733310919739833,0.022972501734380948,0.017197296006822564,0.01837061085621694
0.024579463001306538,0.02188870291441349,0.015559052974392158,0.019016990790273445,0.023862257191508893,0.025055082418465636,0.027453974117490416,0.02287449539790538,0.02313482694159961,0.017332620950046874,0.018496832936836707
0.024747012643379092,0.022036664430638946,0.015653569084783738,0.019156481523152552,0.02401494338034012,0.025204276039631733,0.027627799081148603,0.022990882510418666,0.023311820025410258,0.017468956855721394,0.018628317524976776
0.024930431988071985,0.022199581394865945,0.015743623959897174,0.019252225999477887,0.024134550070727845,0.025322512980504724,0.027769042814859785,0.0231003889382529,0.02345765041371989,0.017560844158895913,0.018781194158124515
0.025094993434524426,0.022358009528010363,0.015756250918117554,0.019368723128598272,0.024273336473354928,0.025487780422190777,0.02791256747901742,0.02322600937720648,0.02355306557240404,0.017627809679369215,0.018892975177249218
0.025211557324991758,0.022467921703860718,0.015778860008031484,0.019458433267742964,0.024383594121829555,0.02562406406146408,0.02803369759813784,0.023335809124432037,0.02365964805469394,0.017689574134489194,0.018981188111170912
0.025297914302475986,0.02254510261341353,0.015837609346223726,0.019518116622753275,0.024465851157184217,0.025720877318964098,0.0281412563294209,0.02340303845273569,0.023795715228749355,0.017757502338094734,0.019059967753267695
0.025418994261551132,0.022667597584914188,0.015880563116689828,0.019598971127708805,0.024577895079971553,0.025848879048479326,0.0282830536499939,0.023414352786980966,0.02392695689089486,0.01783305382348862,0.019133056426024704
0.025585243145911086,0.02277859594792438,0.015920454071517362,0.019679142164111867,0.02467893941732046,0.025995262808853725,0.02845010492161855,0.02350810484226734,0.02405378590036678,0.017897924486815892,0.01923788476435354
0.025755635901991755,0.022900839434047113,0.015967693565434298,0.019772095866014673,0.024769453326980558,0.02613397214820664,0.028596666552900035,0.023625940243742306,0.024172697994403497,0.01793688102038841,0.01936562852669964
0.025895441578413808,0.023051052928808963,0.016025434263764744,0.0198866758268871,0.02486018436039553,0.02624922064841593,0.028704392272184204,0.023703478082776862,0.02429138687621492,0.017959214305961556,0.019495042223967075
0.02602063981599484,0.023189502182174162,0.016080177159769702,0.020011863060455583,0.02496826100125585,0.026366840267515467,0.02885215385745521,0.023787048400881663,0.024455705108258646,0.018037854288595216,0.01960639029926317
0.02613954097593696,0.023293431635951503,0.016103759279674612,0.020054446305108817,0.025065748701437813,0.02644929996950803,0.029002716271818656,0.023856384790345173,0.024566739720832488,0.018123201451297873,0.019675045713540656
0.026272941355648196,0.023393839602486383,0.016133819154715744,0.020080274083321147,0.025151156858322733,0.026532926512539752,0.02913993275349371,0.02393769346039186,0.02466795009647102,0.018202266191767368,0.019766200808287462
0.026438302854281007,0.02353837727308135,0.01622060055320483,0.020209531046033114,0.025235259813452707,0.02667228821726546,0.029263568047496122,0.024062479635910326,0.024850841381663196,0.01827715065999404,0.019957837091052904
0.02659106356391916,0.023674150602328994,0.016240689272568075,0.020314233164727417,0.025308856574678625,0.026765728003992954,0.02941340377905308,0.024126260364475502,0.024988899658566002,0.018319265423102384,0.020065909888338007
0.026731862654214136,0.02380837817661757,0.01626490696232832,0.02037964536965683,0.025390827812213704,0.026838663295494433,0.02955093949763165,0.02417606248850291,0.025094395765171595,0.018353667397937243,0.02016304500983429
0.026868060704392557,0.0239402752744029,0.016317509478732742,0.02043628291847785,0.025485766959281102,0.026916847943713282,0.02967352603206376,0.024239433509375356,0.025198435675879767,0.018405068845123072,0.0202905408115136
0.02700889868434353,0.02405061454929865,0.01633721819359311,0.020558757273550478,0.025576649185954203,0.02700962324657769,0.029835123943792768,0.024297819279793305,0.025338017666628118,0.018490990290116707,0.02041541248120666
0.027159631697099396,0.024174197989994588,0.01635914958926584,0.02063471484387573,0.02562863686341426,0.027074148266868894,0.029957912345741636,0.02438667417177747,0.025457102063820666,0.018520190304756223,0.020501202383926064
0.02730514603085514,0.02428697408617107,0.016389599643626154,0.0207049260330502,0.025680258994265133,0.027147931064360704,0.030061538876407407,0.02446937512679107,0.025575206579654643,0.01855093561269125,0.020580711614405833
0.027435320451829923,0.024375504130543978,0.016430363377574593,0.02081259118422738,0.025766003268204375,0.027260515424336954,0.03018024696778424,0.024514924097356526,0.02571236258039431,0.018632851563293026,0.020688877339970622
0.027577984329807008,0.024520622125571163,0.016495152609006376,0.020864100669692347,0.02583591135827369,0.02734211640276379,0.03030563929382932,0.024578405588821444,0.025816298541426086,0.018638770974833564,0.020800278129898805
0.027703323927186704,0.024640228441813673,0.01655196448537652,0.02091504043736652,0.025897499298615536,0.027400461977536136,0.030423649154280002,0.02463664826631029,0.02594671234734506,0.018663442494728504,0.020892453257838478
0.02782703962410213,0.024732703767128432,0.016594038298374875,0.02099754224397003,0.025960238425184235,0.027451288311342692,0.030537099094329452,0.024692136108756244,0.026087470766969774,0.01872540445521351,0.020986134667431107
0.027984151934929653,0.024845091619473108,0.016629199583636668,0.021112442241917127,0.02602950666618905,0.027512293252267176,0.030655609196733546,0.024758504472826653,0.026177710799427663,0.01878700142688623,0.02111906864486557
0.028087330474997108,0.02493559993672861,0.016624402463047895,0.02112515076842663,0.026054294894567693,0.02755982118381116,0.0307369355989891,0.02478478749190169,0.026252892639188022,0.01880373555085884,0.021195353767555665
0.02817638034098421,0.025015304410137884,0.016628249127010917,0.021152787707891273,0.02608464972574017,0.02760491652603763,0.030819865783932286,0.024800551365409342,0.026336137597678447,0.018819398028328806,0.021252626068851192
0.028280086049651175,0.02509350899034748,0.01665862804043595,0.021247976860544613,0.02614106516908734,0.027651410197753887,0.030920233639486275,0.024832589835740264,0.026432178566908958,0.01885883579074929,0.021327977214075845
0.028380827877867006,0.025165728732187084,0.01666280315646348,0.02129773679473982,0.02617077214174321,0.027683526379516717,0.03099740127946311,0.024886533972532203,0.026519017552100784,0.018894142347363866,0.02142839157617231
0.028470293218024804,0.02522842702860312,0.01669144664449154,0.021346611448343402,0.026219162083622294,0.027711770888078257,0.03107249199727224,0.024909415295978538,0.02658621105614247,0.018931639107214987,0.021521423623506845
0.028553771380357012,0.02530954505529334,0.016724549666892463,0.021403689929231407,0.026275697570135117,0.027753109476488836,0.031169910724846706,0.024930660668106206,0.026635792650529757,0.01894208385764502,0.021584089885712955
0.028639932589287723,0.02542424603896251,0.016730412767718444,0.021464751219499312,0.026315331257386016,0.02781214021414828,0.03129285427148134,0.024984679157146562,0.026686153487080755,0.018913545944274912,0.02161865463360408
0.028724829541316745,0.02548828573403812,0.01672758258957431,0.021511664267297677,0.026331338006789353,0.027829649446674185,0.0313456045220384,0.02499940646916529,0.02680456662418358,0.018957487277174875,0.021715354124981198
0.028830565006913673,0.025544505690624063,0.01674366605327869,0.021538872331179966,0.026345586989477116,0.027855346878073048,0.03140321191884847,0.025006061658721938,0.026891136866669458,0.01897863265217209,0.02181632336504903
0.028938404020394392,0.025599221584532914,0.016767879831078247,0.021556524593018468,0.02637385136629616,0.027894675839462597,0.03148646627015775,0.025025789119760646,0.02695132603045267,0.018982946497228845,0.02190215164730559
0.029001756920544634,0.025630156434765447,0.01676200259985922,0.021587985193825134,0.026421798851688157,0.0279156025402873,0.031563553978618215,0.025065411056547537,0.027075764224158465,0.01905686758093387,0.021987871630112375
0.02911382467178705,0.025726485145793575,0.0168052314136446,0.021650288436555323,0.02644747687755165,0.02796842947805205,0.03161481391838617,0.02509790430598286,0.027140185455314724,0.01904524913142472,0.02201890174225008
0.02922441480446867,0.025831846391561372,0.01683358869576364,0.02170918880115357,0.026465058273499587,0.028016026517076475,0.03169668199649681,0.025123354580954663,0.027195204451262892,0.01903136992832812,0.02205806956023618
0.029299316735105118,0.025901274755363503,0.016814531358498756,0.02174667297190653,0.02649279350015876,0.02803125904287026,0.03182476856375133,0.025147514440867057,0.027280310846652,0.01907624799826113,0.022139918253289228
0.029395073079407773,0.02597144916441357,0.016841699458165365,0.021802866210052448,0.02653900195818511,0.028039346346406337,0.03189563424084514,0.02517635320820639,0.027338152176676355,0.0191000151761977,0.02218694658277741
0.02950037870613568,0.026054192164708875,0.01685684306314076,0.02184997653006178,0.026557967946052443,0.028061804689936246,0.031958056376109226,0.025217481242942777,0.027445574315412426,0.019121736328617935,0.022281844553435622
0.029589523656801002,0.0261156973780259,0.01684815366754777,0.021880730255542144,0.026548198768497854,0.028093324404791536,0.03202083466724601,0.025248218231956245,0.027546915019307765,0.019134251459174776,0.022388385335851656
0.029645907890906032,0.026128756166639133,0.016830883903064964,0.021901886956497776,0.026537443220578962,0.02811720946203324,0.03207966353677155,0.02524540566803265,0.02757020483854415,0.01913170066965648,0.02244326016337628
0.029747420332884866,0.026217748085234027,0.01686833034675786,0.021951750201966557,0.026601592290543,0.028127639831793786,0.03212816907653541,0.025254805327438946,0.027663752189815063,0.019156916773057635,0.02251209077855235
0.029843351850623052,0.026312578004438262,0.01691307270444691,0.02199442075925457,0.02665514765010716,0.02814410785259454,0.032219263310354795,0.02528088861445813,0.027794309824762175,0.019216953907188698,0.02259551654821188
0.029923200752458565,0.02637955659226787,0.016939403262441116,0.022031654212531518,0.02666767852308695,0.02817874010713844,0.03233122024762634,0.02531495271701974,0.027906758750074933,0.01926455320938148,0.022685335781371222
0.030027391860151485,0.026439257345778754,0.016954626791580437,0.02210868701139506,0.026680287537268147,0.028232019787071003,0.032363556603919964,0.025338034353970383,0.02794081014321861,0.01920504261542761,0.02276818414333823
0.0300942481531562,0.026494852274362376,0.01698401535784585,0.022156555685098674,0.026678625907242143,0.028244156758169027,0.03243156735262383,0.025362113317187754,0.027987131320600097,0.01924086285922814,0.022818285921201834
0.030174323285096536,0.026555271629556447,0.01699780318641318,0.02217922039366615,0.026705359317264515,0.028251048840205663,0.032524934546877146,0.02539406552235012,0.028061453050001735,0.019305921656902442,0.022867669806138462
0.03029916507168338,0.026626334819276676,0.01698139066854748,0.022202839686400064,0.026778593502100004,0.028289519269427094,0.032615155733141915,0.025437130337596474,0.028155664353777785,0.019316488134836426,0.022943409553992516
0.030371276674337873,0.02670222899757157,0.01699939332909102,0.02227273101182931,0.02681426218194864,0.028336305336268783,0.03270191108130398,0.02549039457760245,0.028244798171270433,0.019316390284374547,0.02301834680488916
0.03044693692179331,0.026794580463811495,0.017024320633380538,0.022304628727314518,0.02684018004385495,0.0283642083397478,0.03280960936048401,0.025521672228970352,0.028345720092873974,0.019330851704807566,0.02310134527431871
0.03054610174926373,0.026883622617202556,0.017066345955826994,0.02233518869652258,0.02688107756048002,0.02839278467636632,0.03293439193182269,0.02554681546702974,0.028459431394592435,0.019351485507591356,0.023185371289103168
0.03066601412603854,0.02694294744696539,0.017143747729816455,0.02245047113658923,0.02695200268985128,0.028459263292445497,0.03305625393094762,0.025603555656622232,0.028579659575421672,0.0193603560645333,0.023262878150049418
0.030788472062025195,0.027048240957217952,0.017164550761927518,0.022519630266813303,0.02698870124027584,0.02849550605561718,0.03317534914413656,0.025655491727695566,0.02872295746011252,0.01945103542003368,0.023400250151469893
0.030937555215976905,0.02719112701533532,0.01719695307477653,0.022599413162924426,0.027035608423595963,0.028542424235774164,0.03329904962191397,0.025707743992727822,0.028857465859392032,0.01951881699997425,0.023536436999709878
0.031115756079962472,0.02734301724974013,0.0172561223537242,0.022713966436547085,0.027100266039719514,0.0286163850598517,0.03342619464025433,0.025766380065117667,0.028971230950518102,0.019520737136138378,0.02364439126966695
0.03128720872709761,0.02746155134326987,0.017249211398143574,0.022807107917578152,0.027115622385857404,0.028679364522472238,0.03354045859768401,0.025831799273715927,0.029087758766634813,0.019537002589037417,0.023768652283850868
