0.031973,0.01265,0.0070993,0.010299
0.032165,0.012797,0.0072555,0.010419
0.032322,0.01299,0.0074063,0.010412
0.032647,0.013311,0.0077793,0.010679
0.032866,0.013518,0.0080628,0.010918
0.032561,0.013204,0.0076778,0.010569
0.032663,0.013454,0.0078122,0.010713
0.032883,0.013735,0.0080202,0.010872
0.032811,0.013747,0.0080158,0.010847
0.032503,0.013546,0.0077388,0.010553
0.03235,0.013459,0.0076168,0.010448
0.032656,0.013764,0.007881,0.010713
0.033274,0.014427,0.008413,0.011218
0.033623,0.014817,0.0087915,0.011457
0.033792,0.014924,0.0089135,0.011466
0.034008,0.015095,0.009054,0.011359
0.034664,0.01561,0.0095367,0.011641
0.035093,0.015808,0.0097545,0.011688
0.035597,0.01591,0.0099522,0.011608
0.035869,0.015691,0.009806,0.011187
0.036741,0.015993,0.010227,0.011273
0.037865,0.016371,0.010776,0.011449
0.039208,0.016831,0.011491,0.011781
0.040579,0.017211,0.012185,0.011966
0.042335,0.01774,0.013098,0.01231
0.044282,0.018297,0.014116,0.012604
0.04694,0.019365,0.015572,0.013403
0.049719,0.020354,0.017108,0.01418
0.052518,0.021282,0.018605,0.014652
0.055774,0.022434,0.020339,0.015397
0.05951,0.024036,0.022565,0.016529
0.063159,0.025506,0.024684,0.017611
0.066958,0.027111,0.02696,0.018907
0.070949,0.02893,0.029348,0.020215
0.074449,0.030513,0.031424,0.021221
0.07806,0.032408,0.033831,0.022511
0.081273,0.034036,0.035863,0.023701
0.083869,0.035342,0.037461,0.024586
0.085905,0.036263,0.038733,0.025021
0.087747,0.037172,0.039928,0.025385
0.089341,0.038009,0.041007,0.025893
0.090604,0.038652,0.041858,0.026228
0.09188,0.039363,0.04273,0.02665
0.092894,0.039947,0.043469,0.026831
0.09396,0.040613,0.044208,0.027155
0.094883,0.041125,0.04486,0.027473
0.095881,0.041671,0.045535,0.027812
0.096683,0.04221,0.046147,0.027997
0.097189,0.04255,0.046507,0.028034
0.097315,0.04261,0.046541,0.02786
0.097584,0.043042,0.046863,0.028115
0.0973,0.043101,0.046845,0.028008
0.096542,0.0429,0.046526,0.027697
0.095717,0.042738,0.046216,0.027466
0.094801,0.042444,0.045806,0.027184
0.093628,0.04198,0.045235,0.026719
0.09204,0.041282,0.044404,0.026081
0.090138,0.040303,0.043277,0.02525
0.08828,0.039524,0.042356,0.024625
0.086178,0.038728,0.041317,0.023935
0.084064,0.037989,0.04031,0.023411
0.081764,0.036963,0.038954,0.022514
0.079609,0.036126,0.037785,0.021727
0.077543,0.035438,0.03671,0.021071
0.075895,0.035051,0.035929,0.020746
0.074305,0.034625,0.035241,0.020324
0.072702,0.034033,0.034339,0.019665
0.071496,0.033708,0.033712,0.019289
0.070411,0.033356,0.033117,0.01896
0.069533,0.033126,0.032605,0.018636
0.068818,0.033146,0.032382,0.018662
0.068001,0.033006,0.032052,0.018587
0.067422,0.032997,0.031849,0.018465
0.066722,0.032682,0.031444,0.018163
0.066066,0.032473,0.031009,0.017818
0.065534,0.032342,0.030752,0.017588
0.065511,0.032632,0.030997,0.017842
0.065078,0.032589,0.030857,0.017725
0.064524,0.032579,0.030647,0.017675
0.06426,0.03291,0.030719,0.017936
0.063694,0.032989,0.0306,0.017997
0.062397,0.032455,0.029882,0.017495
0.060996,0.031931,0.029103,0.016979
0.059607,0.031518,0.028385,0.016575
0.058358,0.031293,0.027845,0.01629
0.056892,0.030765,0.027003,0.015786
0.056006,0.030899,0.02679,0.01593
0.054948,0.030775,0.026412,0.015755
0.053951,0.030511,0.025902,0.015455
0.0533,0.030428,0.025576,0.015446
0.052768,0.03042,0.025335,0.015342
0.052201,0.030243,0.025048,0.01512
0.05178,0.030086,0.024778,0.014902
0.051855,0.030314,0.024921,0.015087
0.051643,0.03024,0.02482,0.014944
0.05148,0.030224,0.024875,0.014882
0.051481,0.030396,0.024892,0.015048
0.051125,0.03037,0.024679,0.014959
0.050432,0.030161,0.024226,0.014669
0.049779,0.030067,0.023785,0.014566
0.048877,0.029872,0.023272,0.014349
0.04759,0.029451,0.022418,0.013832
0.046257,0.029069,0.021599,0.013423
0.045171,0.028959,0.021063,0.013354
0.044205,0.028903,0.020564,0.013315
0.042939,0.028611,0.019872,0.012995
0.041803,0.028286,0.019211,0.012606
0.04071,0.027941,0.018544,0.012195
0.040059,0.027923,0.018244,0.012179
0.038712,0.027442,0.01743,0.011668
0.037193,0.026972,0.016648,0.011281
0.036104,0.02705,0.016289,0.011348
0.03486,0.027013,0.015762,0.011338
0.03352,0.027006,0.015138,0.011363
0.032206,0.027008,0.014567,0.01135
0.031353,0.027238,0.014356,0.011543
0.03051,0.027296,0.013847,0.011499
0.029675,0.027187,0.013315,0.01133
0.029012,0.026988,0.012888,0.011175
0.028285,0.026671,0.012406,0.010856
0.027772,0.026554,0.01208,0.010756
0.027595,0.026794,0.012045,0.010887
0.026812,0.026273,0.011454,0.0103
0.026558,0.026191,0.011306,0.010074
0.026494,0.02611,0.011219,0.0097509
0.027477,0.026461,0.011896,0.0099495
0.029878,0.027472,0.013514,0.010809
0.034881,0.030023,0.017038,0.013157
0.044623,0.035721,0.024218,0.01881
0.056568,0.042839,0.03309,0.02598
0.069464,0.050589,0.04269,0.033813
0.082802,0.058672,0.052622,0.041996
0.096221,0.066817,0.062631,0.050247
0.10941,0.074828,0.072486,0.058377
0.12216,0.082563,0.082006,0.0662
0.1348,0.090218,0.091436,0.073949
0.14739,0.097829,0.10082,0.081645
0.16,0.10545,0.11022,0.089364
0.17261,0.11308,0.11962,0.097073
0.18523,0.12072,0.12902,0.1048
0.19786,0.12835,0.13843,0.11253
0.21048,0.13599,0.14785,0.12026
0.22311,0.14363,0.15727,0.12799
0.23575,0.15128,0.16668,0.13573
0.24833,0.15888,0.17606,0.14343
0.26093,0.16651,0.18546,0.15115
0.27354,0.17414,0.19486,0.15885
0.28617,0.18177,0.20427,0.16658
0.29879,0.18941,0.21369,0.17432
0.31142,0.19705,0.2231,0.18205
0.32404,0.20468,0.23251,0.18977
0.33666,0.21231,0.24192,0.1975
0.34929,0.21996,0.25134,0.20523
0.36193,0.22757,0.26072,0.21293
0.37474,0.23505,0.27,0.22036
0.38767,0.24245,0.2792,0.22763
0.40062,0.24991,0.2885,0.23496
0.41351,0.25762,0.29803,0.24267
0.42634,0.26577,0.308,0.25109
0.43856,0.27454,0.31853,0.26062
0.44877,0.28465,0.33023,0.27282
0.45766,0.29511,0.34197,0.28604
0.46531,0.30475,0.35272,0.29866
0.47128,0.31305,0.36187,0.30999
0.47504,0.31873,0.36822,0.3182
0.47774,0.32304,0.37312,0.32466
0.48021,0.32664,0.3773,0.33016
0.48251,0.32992,0.38115,0.33523
0.48481,0.33319,0.38501,0.34026
0.48726,0.33663,0.38906,0.34547
0.48989,0.34028,0.39334,0.35096
0.49255,0.34401,0.39769,0.35653
0.49525,0.34783,0.40214,0.36226
0.49803,0.35175,0.40668,0.3681
0.50086,0.35568,0.41126,0.37391
0.50362,0.35948,0.41571,0.37957
0.50632,0.36315,0.42001,0.38503
0.50883,0.36642,0.42394,0.38998
0.51105,0.36867,0.42682,0.39338
0.51232,0.36992,0.42849,0.39567
0.51307,0.37081,0.42978,0.39763
0.51427,0.37185,0.43119,0.39951
0.51519,0.37257,0.43217,0.40088
0.51664,0.3736,0.43345,0.40228
0.51754,0.37432,0.43453,0.40353
0.51927,0.37557,0.43608,0.40517
0.52137,0.3769,0.43795,0.40694
0.52247,0.37735,0.43887,0.40783
0.52305,0.37765,0.43945,0.40846
0.52341,0.37792,0.43992,0.40902
0.52368,0.37816,0.44031,0.40951
0.52378,0.37832,0.44061,0.40991
0.52388,0.37852,0.44089,0.41033
0.52408,0.3788,0.44128,0.41085
0.52434,0.37911,0.44172,0.41139
0.52459,0.37939,0.44214,0.41191
0.52481,0.37965,0.44253,0.41242
0.52506,0.37993,0.44294,0.41293
0.5253,0.3802,0.44335,0.41346
0.52555,0.38048,0.44377,0.41399
0.5258,0.38077,0.44419,0.41451
0.52606,0.38106,0.44461,0.41504
0.5263,0.38133,0.44502,0.41556
0.52654,0.38161,0.44542,0.41608
0.52678,0.38187,0.44582,0.4166
0.52704,0.38216,0.44624,0.41714
0.52729,0.38245,0.44667,0.41767
0.52754,0.38273,0.44708,0.41819
0.52779,0.383,0.4475,0.41873
0.52803,0.38328,0.44791,0.41927
0.52829,0.38358,0.44833,0.4198
0.52853,0.38385,0.44873,0.42033
0.52882,0.38412,0.44913,0.42084
0.52908,0.3844,0.44955,0.42139
0.52925,0.38459,0.4499,0.42187
0.52931,0.38473,0.45018,0.42227
0.52965,0.38514,0.45075,0.4229
0.52972,0.38544,0.45118,0.42344
0.5296,0.38579,0.45171,0.42394
0.5308,0.38692,0.45304,0.42501
0.53207,0.38834,0.45449,0.42646
0.5335,0.38961,0.45579,0.42775
0.53166,0.38822,0.45429,0.42656
0.533,0.38914,0.45541,0.42749
0.53238,0.38885,0.45511,0.42766
0.52489,0.38392,0.44943,0.42292
0.52628,0.3852,0.45089,0.42436
0.52933,0.38747,0.45367,0.42671
0.53109,0.38881,0.45535,0.42798
0.53261,0.39,0.45682,0.42955
0.5347,0.39144,0.45855,0.43087
0.53492,0.39144,0.45874,0.4316
0.52984,0.38837,0.45485,0.42898
0.52782,0.38743,0.45358,0.42819
0.52821,0.38781,0.4541,0.42871
0.52939,0.38884,0.45533,0.42984
0.52987,0.38964,0.45597,0.43022
0.529,0.38968,0.45553,0.42979
0.52929,0.38997,0.45585,0.4306
0.53003,0.39087,0.45682,0.43153
0.5293,0.39065,0.45638,0.43134
0.5285,0.39029,0.45611,0.43106
0.52765,0.39011,0.45589,0.431
0.5266,0.38957,0.4549,0.43071
0.52547,0.38924,0.45413,0.43014
0.52623,0.38993,0.45473,0.43056
0.52797,0.39131,0.45611,0.43195
0.53109,0.39356,0.45858,0.43357
0.53411,0.39503,0.46053,0.43464
0.53564,0.39601,0.46176,0.43548
0.53523,0.39639,0.4618,0.43554
0.5337,0.39632,0.46109,0.43509
0.5315,0.39597,0.4599,0.43426
0.52874,0.39533,0.45827,0.43315
0.52591,0.39474,0.45661,0.43201
0.52335,0.39427,0.45515,0.43101
0.52097,0.39384,0.45378,0.43008
0.51864,0.39344,0.45247,0.42917
0.5162,0.39297,0.45104,0.4281
0.51366,0.39243,0.44951,0.42694
0.51104,0.39182,0.44788,0.42571
0.50808,0.39096,0.44588,0.42412
0.50507,0.39005,0.44382,0.42248
0.50211,0.38918,0.44181,0.42088
0.4992,0.38835,0.43985,0.41936
0.49636,0.38757,0.43799,0.41788
0.49353,0.3868,0.43614,0.41645
0.4907,0.38602,0.43429,0.415
0.48778,0.38521,0.43234,0.41343
0.48443,0.38402,0.42996,0.41139
0.48073,0.38256,0.42721,0.40906
0.47705,0.3811,0.42449,0.40678
0.47347,0.37968,0.42187,0.4046
0.46998,0.37835,0.41939,0.40255
0.4666,0.37714,0.41704,0.40064
0.46349,0.37609,0.41491,0.39895
0.46043,0.3751,0.41283,0.39727
0.45728,0.37402,0.41061,0.39541
0.45378,0.37268,0.40799,0.39315
0.45027,0.37131,0.40536,0.39091
0.44676,0.36995,0.40273,0.38869
0.44333,0.36863,0.40019,0.38657
0.44,0.36741,0.39776,0.38459
0.43696,0.36641,0.39568,0.38296
0.4341,0.36553,0.3938,0.3815
0.43126,0.3647,0.39196,0.38007
0.42813,0.36383,0.38996,0.37855
0.4254,0.36302,0.38821,0.37721
0.42278,0.36219,0.38649,0.37587
0.42022,0.36138,0.38482,0.37457
0.41762,0.36051,0.38314,0.37328
0.41613,0.35993,0.38215,0.37242
0.40493,0.35696,0.3754,0.36749
0.39761,0.35579,0.37139,0.36487
0.39045,0.35523,0.36784,0.36277
0.38526,0.35575,0.36566,0.36192
0.38431,0.35841,0.36644,0.36374
0.38958,0.36304,0.3712,0.36879
0.39932,0.36786,0.37839,0.37516
0.40983,0.37172,0.38557,0.38152
0.4229,0.3767,0.39458,0.38973
0.43695,0.38216,0.40436,0.39835
0.44956,0.38655,0.413,0.40562
0.45996,0.38964,0.41987,0.41132
0.46937,0.39289,0.4264,0.41656
0.47732,0.39559,0.43202,0.42122
0.48272,0.39709,0.43585,0.42412
0.48768,0.39916,0.43975,0.42755
0.49139,0.40095,0.44304,0.43053
0.49355,0.40226,0.4452,0.43273
0.49239,0.40172,0.44475,0.43264
0.48772,0.39951,0.44176,0.43083
0.48138,0.39704,0.43713,0.42824
0.47226,0.39365,0.43028,0.42432
0.46188,0.39104,0.42369,0.41973
0.44918,0.38707,0.41493,0.41269
0.43534,0.38233,0.40504,0.40443
0.4202,0.3765,0.39385,0.39464
0.40373,0.36933,0.38135,0.38335
0.38601,0.36077,0.36751,0.37064
0.36649,0.35022,0.35151,0.35571
0.34564,0.33811,0.33383,0.33904
0.32489,0.32573,0.31628,0.32258
0.30568,0.31451,0.30036,0.30805
0.28838,0.30516,0.28646,0.29599
0.27313,0.29844,0.2749,0.28605
0.2602,0.29442,0.26582,0.27825
0.25052,0.29408,0.25994,0.2736
0.24551,0.29898,0.25845,0.27278
0.24225,0.30567,0.25923,0.27227
0.24071,0.31198,0.26146,0.27072
0.23916,0.31314,0.26097,0.26944
0.23977,0.31512,0.26212,0.27075
0.24082,0.31727,0.26395,0.27189
0.24167,0.31891,0.26588,0.27373
0.24561,0.32003,0.26767,0.27567
0.24846,0.32138,0.26999,0.27822
0.25136,0.32346,0.27291,0.28092
0.25313,0.32416,0.2745,0.28225
0.25497,0.32469,0.27613,0.28398
0.25684,0.32548,0.27786,0.28554
0.25784,0.32577,0.27897,0.28661
0.25845,0.32551,0.27946,0.28727
0.2595,0.3264,0.28075,0.28921
0.26239,0.33021,0.28444,0.2936
0.26301,0.33196,0.28568,0.29473
0.26095,0.33086,0.28424,0.2931
0.25795,0.32939,0.28226,0.29123
0.25261,0.326,0.27827,0.28709
0.24568,0.3214,0.27281,0.2819
0.23755,0.31599,0.26627,0.27572
0.22856,0.30956,0.2587,0.26863
0.21891,0.30259,0.25044,0.26057
0.2079,0.29352,0.24048,0.25018
0.1972,0.28308,0.22981,0.23886
0.18776,0.27207,0.21963,0.22819
0.17973,0.26222,0.21055,0.21855
0.1719,0.25223,0.20132,0.20859
0.16383,0.24154,0.19157,0.19806
0.15542,0.23027,0.18135,0.18716
0.14699,0.21908,0.17126,0.1765
0.13867,0.20813,0.16157,0.16626
0.12999,0.19663,0.15152,0.15555
0.1205,0.18374,0.14033,0.14354
0.10985,0.169,0.12768,0.13006
0.099083,0.15397,0.11486,0.11655
0.088605,0.13918,0.10237,0.10348
0.078779,0.12517,0.090613,0.091308
0.070248,0.11302,0.08047,0.080926
0.062957,0.10269,0.071935,0.072248
0.056808,0.093977,0.064824,0.065042
0.052035,0.0873,0.059337,0.059573
0.048169,0.082064,0.05505,0.055288
0.045061,0.078082,0.051785,0.052071
0.04273,0.07535,0.04945,0.049794
0.040902,0.073494,0.047753,0.048145
0.039591,0.072701,0.046682,0.047052
0.038441,0.07209,0.045757,0.046112
0.037331,0.071834,0.044967,0.045276
0.036327,0.072309,0.044458,0.044728
0.035294,0.073227,0.044049,0.044178
0.034183,0.074459,0.04377,0.04381
0.033269,0.076718,0.043937,0.044034
0.033755,0.082734,0.046063,0.046235
0.035074,0.08993,0.049125,0.049244
0.036982,0.095933,0.052626,0.052709
0.038922,0.10094,0.055912,0.056481
0.041065,0.10571,0.059337,0.059922
0.043484,0.11047,0.062923,0.063671
0.045673,0.11464,0.066116,0.066827
0.047518,0.11851,0.068977,0.069719
0.049612,0.12283,0.071943,0.073193
0.051617,0.12697,0.074813,0.076597
0.053562,0.13102,0.077533,0.079935
0.055405,0.13499,0.08021,0.083081
0.057538,0.13916,0.083085,0.086323
0.059654,0.14307,0.085877,0.089297
0.061443,0.14659,0.088154,0.091811
0.06357,0.15013,0.090704,0.09472
0.065284,0.15318,0.092873,0.097196
0.067328,0.15665,0.09536,0.099785
0.069234,0.15987,0.097707,0.10242
0.070992,0.16314,0.10002,0.10493
0.072776,0.16615,0.10243,0.10766
0.074232,0.1687,0.10449,0.10988
0.075654,0.17119,0.10651,0.11211
0.076376,0.17289,0.10802,0.11392
0.078383,0.17439,0.10972,0.11503
0.079909,0.17548,0.11111,0.1162
0.081223,0.17665,0.11245,0.11775
0.082421,0.17838,0.11398,0.1195
0.08393,0.18107,0.11594,0.12159
0.085478,0.1849,0.11831,0.12417
0.087246,0.18967,0.12107,0.1269
0.088171,0.19196,0.12237,0.12804
0.087984,0.19068,0.12167,0.12708
0.08774,0.1896,0.12095,0.12616
0.087567,0.18918,0.12032,0.12547
0.087174,0.18823,0.11929,0.1243
0.086648,0.18684,0.11804,0.12306
0.086434,0.18633,0.11741,0.12233
0.086102,0.18681,0.11704,0.12196
0.085564,0.18668,0.11643,0.12128
0.08464,0.18578,0.11544,0.11984
0.083251,0.18447,0.11407,0.11858
0.082108,0.18345,0.11305,0.11777
0.08072,0.18205,0.11185,0.11618
0.079012,0.17895,0.10997,0.11433
0.077614,0.17586,0.10821,0.11228
0.076374,0.17351,0.10675,0.11092
0.07472,0.17118,0.10504,0.10875
0.07328,0.16878,0.1035,0.1079
0.071446,0.166,0.10142,0.10687
0.06944,0.16341,0.099359,0.10534
0.067887,0.16075,0.097576,0.10346
0.065481,0.15577,0.094186,0.099874
0.063434,0.15152,0.090984,0.096507
0.061183,0.14678,0.087416,0.092464
0.058092,0.13982,0.082641,0.087007
0.053349,0.12881,0.075544,0.078971
0.045204,0.10964,0.063805,0.066163
0.036067,0.087865,0.050764,0.052301
0.027019,0.066239,0.037984,0.038912
0.019165,0.047397,0.026934,0.027628
0.014868,0.037144,0.020809,0.021584
0.012686,0.032067,0.017594,0.018434
0.011736,0.029881,0.01605,0.016943
0.011329,0.029082,0.015374,0.016206
0.011191,0.028962,0.015002,0.015873
0.011081,0.028874,0.014782,0.015539
0.01072,0.02799,0.014115,0.014812
0.010237,0.026978,0.013355,0.014003
0.0097385,0.025915,0.012573,0.013173
0.0092203,0.024791,0.011768,0.012311
0.0086912,0.023618,0.010958,0.011436
0.008172,0.022478,0.010191,0.010612
0.0077105,0.021395,0.0094995,0.0098703
0.0073152,0.020692,0.0089555,0.0093545
0.0070878,0.020293,0.0086465,0.0091061
0.0069323,0.020068,0.0084655,0.0089381
0.006846,0.019976,0.008367,0.0088747
0.0068125,0.020056,0.008349,0.0088884
0.006791,0.020208,0.0083555,0.0089389
0.0068045,0.020428,0.008382,0.009007
0.0068617,0.020869,0.0084415,0.0090987
0.0069495,0.021498,0.008518,0.0092253
0.0070465,0.022125,0.0085883,0.0093262
0.0071335,0.022777,0.0086165,0.0093849
0.0073363,0.023824,0.0086252,0.0093676
0.007715,0.025395,0.0086987,0.0094007
0.0079337,0.027079,0.0085175,0.0094251
0.0083985,0.03027,0.0085802,0.0098648
0.01013,0.039102,0.010092,0.011809
0.012037,0.048923,0.012093,0.01413
0.012354,0.054033,0.013223,0.015597
0.010672,0.053889,0.012104,0.014854
0.010251,0.053421,0.013141,0.014175
0.010322,0.053128,0.014425,0.014541
0.011282,0.053555,0.015146,0.015775
0.012297,0.055273,0.016668,0.017211
0.014214,0.058778,0.018988,0.019644
0.015561,0.061989,0.020649,0.021672
0.016187,0.064253,0.02154,0.023013
0.017321,0.0667,0.023043,0.02465
0.018555,0.068507,0.024597,0.026489
0.018742,0.06882,0.02476,0.026499
0.018937,0.069415,0.025289,0.027166
0.019845,0.07099,0.026616,0.028605
0.02026,0.07267,0.027484,0.029296
0.020878,0.074514,0.028428,0.030252
0.021959,0.076504,0.029817,0.032009
0.023143,0.078131,0.031403,0.033777
0.024609,0.079703,0.033167,0.03525
0.025685,0.081469,0.034516,0.036646
0.026154,0.083468,0.035492,0.037644
0.026101,0.085883,0.036188,0.038483
0.026857,0.08928,0.037792,0.040093
0.025819,0.091247,0.037595,0.039805
0.024789,0.093319,0.03757,0.039858
0.024758,0.094589,0.03815,0.040299
0.026368,0.094689,0.039577,0.041526
0.027641,0.09466,0.04056,0.04257
0.026951,0.094948,0.040517,0.04256
0.028012,0.097275,0.042331,0.043943
0.029726,0.097542,0.04408,0.045482
0.030599,0.096774,0.044846,0.046375
0.031334,0.098153,0.046035,0.047326
0.031163,0.099477,0.046709,0.047709
0.031724,0.099886,0.047724,0.048618
0.031967,0.098196,0.047604,0.048485
0.033178,0.097431,0.048583,0.049303
0.032683,0.095617,0.048216,0.048939
0.033585,0.095074,0.049145,0.049447
0.034242,0.094835,0.049726,0.049921
0.034317,0.095083,0.049597,0.049939
0.033418,0.095812,0.048926,0.049249
0.032275,0.097204,0.048035,0.048537
0.031016,0.097961,0.04668,0.047174
0.02848,0.098679,0.044434,0.044897
0.026408,0.098369,0.042166,0.042934
0.025863,0.098032,0.041079,0.04241
0.025454,0.097079,0.040122,0.041246
0.024768,0.092964,0.038406,0.039342
0.024704,0.08987,0.03749,0.03889
0.02569,0.088024,0.037468,0.039294
0.026425,0.086346,0.037546,0.038606
0.027412,0.085897,0.03769,0.038205
0.026615,0.084664,0.036427,0.037793
0.024526,0.08237,0.034103,0.035743
0.023225,0.081535,0.033062,0.034223
0.022652,0.080336,0.03236,0.033302
0.022253,0.079211,0.031483,0.032465
0.020895,0.077642,0.02963,0.031216
0.019916,0.075895,0.028222,0.029782
0.018212,0.074785,0.02625,0.027822
0.017404,0.073599,0.025359,0.027569
0.01764,0.072285,0.025225,0.027771
0.017491,0.070851,0.02565,0.027608
0.014132,0.0679,0.023605,0.025026
0.013806,0.068075,0.022701,0.024534
0.015553,0.067691,0.023251,0.025801
0.017042,0.068009,0.024184,0.026739
0.017535,0.066772,0.023526,0.025741
0.013929,0.062516,0.019507,0.021638
0.014837,0.060741,0.019127,0.019692
0.012242,0.058002,0.015551,0.016526
0.014763,0.060934,0.018119,0.019177
0.012196,0.057595,0.01582,0.017055
0.015877,0.058891,0.019258,0.02123
0.013785,0.054702,0.017061,0.018967
0.01432,0.053675,0.016578,0.018745
0.014352,0.052381,0.015831,0.018517
0.017933,0.056208,0.018533,0.021845
0.019812,0.05858,0.019627,0.023711
0.019461,0.057722,0.019165,0.022476
0.021746,0.062637,0.020947,0.022798
0.01827,0.055448,0.017322,0.018071
0.012381,0.043554,0.01142,0.011411
0.016456,0.048319,0.0156,0.015953
0.021284,0.052408,0.020832,0.021089
0.023863,0.051169,0.022739,0.02303
0.031814,0.05615,0.031,0.031531
0.041898,0.060947,0.041819,0.043621
0.050084,0.066915,0.050878,0.051863
0.053612,0.067051,0.052232,0.052213
0.058977,0.068461,0.053606,0.053715
0.062936,0.069996,0.055985,0.056435
